keyword,lat,lng
sanaya stree,25.292252,51.432657
sanaya street,25.292252,51.432657
sanaya street ,25.292252,51.432657
sanaya street 4,25.292252,51.432657
sanaya street 43,25.292252,51.432657
sar Al s,25.2524655,51.4905369
sar Al slam,25.2523205,51.4909793
sarab beac,25.321187,51.4696277
sarab beach,25.321187,51.4696277
saud bin ,25.1461583,51.59383
saud bin abd,25.1461614,51.5938317
saud bin abdelr,25.1461653,51.5938288
saud bin abdelrahman,25.1461653,51.5938288
saud h,25.1461583,51.59383
science ed,25.2602135,51.4993155
science edu,25.2602135,51.4993155
science educ,25.2602169,51.4993292
science educa,25.2602169,51.4993292
science education ,25.2602169,51.4993292
science education ce,25.2602169,51.4993292
science education cen,25.2602169,51.4993292
science education centre,25.2602219,51.4993318
sea lin,25.3434581,51.4328567
sea lin b,25.3434879,51.4328115
sea lin bee,25.3434879,51.4328115
sea lin beech,25.3434973,51.4328017
sealine b,25.6821174,51.4885665
sealine b,25.174121,51.607707
sealine b,25.200248,51.551548
sealine be,25.6821174,51.4885665
sealine be,25.174121,51.607707
sealine bea,25.6829215,51.4882445
sealine bea,25.174134,51.607658
sealine bea,25.200278,51.551649
sealine bea,25.3490657,51.4437493
sealine beac,25.6829215,51.4882445
sealine beac,25.174134,51.607658
sealine beac,25.3500366,51.445811
sealine beach,25.6829215,51.4882445
sealine beach,25.6829344,51.4882295
sealine beach,25.174134,51.607658
sealine beach,25.3493772,51.4443786
sealine beach ,25.6829083,51.488265
seashore t,25.273225,51.540116
seashore tr,25.273225,51.540116
seashore tra,25.273225,51.540116
seef lu,25.3255242,51.5235866
semco c,25.214223,51.439647
semco ca,25.214223,51.439647
semco car,25.214223,51.439647
semco cars,25.214223,51.439647
sh hotel,25.462258,51.396013
sha hotel,25.462258,51.396013
shafi s,25.4056774,51.4501379
shafi str,25.4056774,51.4501379
shafi stree,25.4056774,51.4501348
shafi street,25.4056774,51.4501348
shafi street,25.4058373,51.4499965
shafi street ,25.4056774,51.4501348
shafi street ,25.4058373,51.4499965
shafi street r,25.4058373,51.4499965
shafi street raw,25.4056934,51.4501219
shafi street raw,25.4057127,51.4501112
shafi street rawA,25.4057127,51.4501112
shafi street rawAb,25.4057127,51.4501112
shafi street rawa,25.4057209,51.4501029
shafi street rawab,25.4057209,51.4501029
shafi street rawabi,25.4057209,51.4501029
shafi street rawabi,25.4057583,51.4500667
shaikha g,25.2552668,51.5031201
shaikha ga,25.2552668,51.5031201
shaikha gar,25.255265,51.5031128
shaikha garde,25.255265,51.5031128
shaikha garden,25.255265,51.5031128
shaikha gardens,25.255265,51.5031128
shangahi me,25.328395,51.531169
shar hotel,25.462258,51.396013
sharg g,25.462261,51.395934
sharg h,25.462261,51.395934
sharg ho,25.462261,51.395934
sharg hot,25.462261,51.395934
sharg hote,25.462261,51.395934
sharg hotek,25.462261,51.395934
sharg hotel,25.462261,51.395934
sharg hotel,25.46224,51.395957
sharg hotell,25.46224,51.395957
sharq hotel,25.462258,51.396013
shawerma s,25.253698,51.5244033
shawerma sh,25.253698,51.5244038
shawerma sha,25.253698,51.5244038
shawerma shak,25.2536978,51.5244049
shawerma shaker,25.2536976,51.5244058
sheikah f,25.324627,51.437838
sheikah fa,25.324627,51.437838
sheikah fai,25.324627,51.437838
sheikah fais,25.324627,51.437838
sheikah faisa,25.324627,51.437838
sheikah faisal ,25.3741424,51.4913285
sheikah faisal bin q,25.3741316,51.4913441
sheikah faisal bin qassim,25.3741316,51.4913441
sherboene qatar prep school,25.2646169,51.5183382
sherbone qatar,25.2646151,51.5183455
sherbone qatar prep,25.2646186,51.5183674
sherbone qatar prep ,25.2646186,51.5183674
sherbone qatar prep schoo,25.2646193,51.5183607
sherbone qatar prep school,25.2646193,51.5184104
sherbone qatar prep schoool,25.2646193,51.5183607
sherborne qatar prep school,25.2646169,51.5183382
shirdi m,19.2833113,73.1484268
shirdi mu,19.2833113,73.1484268
shirdi mu,19.2837657,73.1488462
shirdi mum,19.2837657,73.1488462
shirdi mumbai,19.2837657,73.1488462
shirdi mun,19.2833113,73.1484268
shop f,25.374248,51.482792
shop fi,25.374248,51.482792
shop fiv,25.374202,51.482871
shop five ,25.372103,51.484179
shop five t,25.372216,51.484116
shop five th,25.372624,51.483859
shop ri,25.336439,51.504358
shop rit,25.336439,51.504358
shop rite,25.336439,51.504358
showroom s,25.402429,51.442941
showroom sc,25.402429,51.442941
showroom sch,25.402429,51.442941
showroom schoo,25.402429,51.442941
sidra ho,25.347467,51.456161
sidra hos,25.347467,51.456161
sidra hosp,25.347311,51.456243
sidra hosp,None,None
sidra under,25.1550295,51.6039998
sikkat a,25.2716197,51.5107895
sikkat al,25.2716197,51.5107895
sikkat al,25.2646163,51.518397
sikkat al ,25.2716197,51.5107895
sikkat al ,25.2646163,51.518397
sikkat al ,25.2646168,51.5184396
sikkat al hanaf,25.2646209,51.5183744
sikkat al s,25.2646233,51.5183765
sikkat al sala,25.2646158,51.5183742
sikkat al salama,25.2646144,51.5183801
sikkat al salama,25.2646163,51.518397
sikkat al w,25.2716197,51.5107895
sizzaro res,25.2986343,51.5083094
sl m,25.3192385,51.4944638
sl ma,25.3192385,51.4944638
sl man,25.3194682,51.4944579
sl manh,25.3193929,51.4945118
sl manha,25.3193929,51.4945118
sl manhal,25.3193929,51.4945118
sl s,25.240363,51.534494
sl se,25.240363,51.534494
sl sedd,25.240403,51.534609
sl sedd ,25.240403,51.534609
sl sedd s,25.240447,51.534736
sl sedd sp,25.240447,51.534736
sl sedd sp,25.240532,51.534978
sl sedd spe,25.24049,51.534857
sl sedd spo,25.240532,51.534978
sl sedd sport,25.240532,51.534978
sl sedd sports,25.240578,51.535107
sl sedd sportsc,25.240627,51.535248
sl sedd sportscl,25.240627,51.535248
sl sedd sportsclb,25.240627,51.535248
sl sedd sportsclb,25.24068,51.535397
smaisma be,25.3045017,51.5032832
smaisma bea,25.3045017,51.5032832
small Road,25.3812232,51.3437009
smrc under,25.1550298,51.6039964
soudi hyper,25.3698382,51.5375915
souk w,25.332393,51.460464
souk wa,25.332393,51.460464
souk wq,25.332393,51.460464
souq a,25.177511,51.605246
souq al,25.177511,51.605246
souq al ,25.236503,51.53431
souq al ,25.177511,51.605246
souq al ,25.2646355,51.5183738
souq al der,25.2646234,51.5183612
souq al derham,25.2646234,51.5183612
souq al w,25.177511,51.605246
souq al wa,25.177511,51.605246
souq al wak,25.236503,51.53431
souq al wak,25.177511,51.605246
souq al wakr,25.177511,51.605246
souq al wakra,25.1925639,51.5038441
souq al wakra ,25.177511,51.605246
souq al wakra p,25.177511,51.605246
souq al wakra par,25.177511,51.605246
souq al wakra parki,25.177511,51.605246
souq al wakra parkin,25.177511,51.605246
souq al wakra parking,25.177511,51.605246
souq ba,25.197205,51.419446
souq hara,25.270951,51.508643
souq haraj,25.270951,51.508643
souq waq,25.240485,51.466833
souq waqi,25.240485,51.466833
souq waqif,25.240485,51.466833
souq waqif ,25.240485,51.466833
sport c,25.241801,51.477379
sport c,25.428038,51.479688
sport cl,25.241801,51.477379
sport clu,25.241801,51.477379
sport club,25.241801,51.477379
sport co,25.428084,51.479866
sport cor,25.428131,51.480037
sport for,25.428369,51.482475
sports co,25.251809,51.412846
sports cor,25.25181,51.41279
sports core,25.25181,51.41279
sports corne,25.25181,51.41279
sports corner,25.25181,51.41279
sports corner ,25.25181,51.41279
sports corner s,25.25181,51.41279
sports corner sa,25.25181,51.41279
sports corner sal,25.25181,51.41279
spring f,25.2457,51.565918
starbuggs c,25.314255,51.516225
starbuggs co,25.314255,51.516225
starbuggs cor,25.314255,51.516225
starbuggs corn,25.314255,51.516225
starbuggs corni,25.314255,51.516225
starbuggs cornic,25.314255,51.516225
starbuggs cornich,25.314255,51.516225
starbuggs corniche,25.314255,51.516225
street 3,25.322276,51.485292
street 31,25.322276,51.485292
street 31 ,25.322276,51.485292
street 31 a,25.322276,51.485292
street 31 al,25.322276,51.485292
street 31 al ,25.322276,51.485292
street 31 al j,25.322276,51.485292
street 31 al ja,25.322276,51.485292
street 31 al jam,25.322276,51.485292
street 31 al jama,25.322276,51.485292
street 31 al jamal,25.322276,51.485292
street 31 al jamal ,25.322276,51.485292
street 31 al jamal c,25.322276,51.485292
street 31 al jamal ca,25.322276,51.485292
street 31 al jamal cat,25.322276,51.485292
street 31 al jamal cats,25.322276,51.485292
street 31 alj,25.322276,51.485292
street 31 alja,25.322276,51.485292
street 31 aljam,25.322276,51.485292
street 31 aljama,25.322276,51.485292
street 31 aljamal,25.322276,51.485292
street 4,25.292299,51.432659
street 4,25.2267022,51.5100845
street 4,25.324448,51.438041
street 4,25.349269,51.521619
street 42,25.324437,51.43803
street 43,25.292299,51.432659
street 43,25.2262552,51.5096006
street 43,25.324448,51.438041
street 43,25.324437,51.43803
street 43 ,25.292299,51.432659
street 43 ,25.324448,51.438041
street 43 ind,25.324448,51.438041
street 43 indu,25.324448,51.438041
street 43 s,25.292299,51.432659
street 43 s,25.324448,51.438041
street 43 san,25.324387,51.438103
street 43 sana,25.292299,51.432659
street 43 sana,25.324387,51.438103
street 43 sanai,25.292299,51.432659
street 43 sanai,25.324402,51.438088
street 43 sanaiy,25.292299,51.432659
street 43 sanaiya,25.292299,51.432659
street 43 sanaiya,25.324402,51.438088
street 43 su,25.324448,51.438041
street 43 und,25.324448,51.438041
street 45,25.349269,51.521619
street 450,25.349269,51.521619
street 5,25.315802,51.409836
street 51,25.315802,51.409836
street 51 ,25.315802,51.409836
street 51 b,25.315802,51.409836
street 51 ba,25.315802,51.409836
street 51 ban,25.315802,51.409836
street 51 bani,25.315802,51.409836
street 51 bani ,25.315802,51.409836
street 51 bani h,25.315802,51.409836
street 51 bani ha,25.315802,51.409836
street 51 bani haj,25.315802,51.409836
street 51 bani haja,25.315802,51.409836
street 51 bani hajar,25.315802,51.409836
street 51 bani haje,25.315802,51.409836
street 51 bani hajer,25.315802,51.409836
street 51 bani hajer ,25.315802,51.409836
street 70,25.2568698,51.616859
street 707,25.2568698,51.616859
street 707 al,25.2568698,51.616859
street 707 al ,25.2523671,51.6172147
street 707 al wu,25.2523671,51.6172147
street 707 al wuk,25.2523671,51.6172147
street 707 al wuk,25.2518011,51.6174918
street 707 al wuka,25.2518011,51.6174918
street 707 al wukair,25.2518011,51.6174918
street 707 al wukair,25.2510368,51.6172984
street 707 al wuki,25.2521133,51.6174024
street 8,25.225069,51.424952
street 8,25.2786909,51.4931112
street 81,25.2786909,51.4931112
street 810,25.2788274,51.4932333
street 82,25.225069,51.424952
street 83,25.225069,51.424952
street 831,25.225069,51.424952
stuff a,25.345051,51.457652
stuff a,25.344216,51.458074
stuff ac,25.344881,51.457736
stxn x,25.2229988,51.537043
subah Al Ahmed,25.36399,51.435896
subah a,25.364415,51.435331
subah al,25.364415,51.435331
subah ala,25.364398,51.435416
subah alah,25.364343,51.435554
subah alahmed,25.364315,51.435611
sudidi m,25.2335417,51.4396233
sudidi mar,25.2335417,51.4396233
suhaim bin,25.305432,51.514565
suhaim bin ,25.305432,51.514565
suhaim bin hamad,25.305432,51.514565
suhaim bin hamad ,25.305432,51.514565
sulaiman b,25.2715639,51.5107523
sulaiman bin,25.2715644,51.5107479
sulaiman bin ,25.2715644,51.5107479
sulaiman bin n,25.2715648,51.5107415
sulaiman bin na,25.2715648,51.5107415
sulaiman bin naj,25.2715648,51.5107415
super m,25.3560758,51.27763
super ma,25.3560758,51.27763
super mar,25.3560768,51.2776249
super mark,25.3560768,51.2776249
super marke,25.3560768,51.2776249
super market,25.3560768,51.2776249
super market ,25.3560768,51.2776249
super market jo,25.3560768,51.2776249
super market jou,25.3560765,51.2776261
super market joua,25.3560765,51.2776261
super market jouan,25.3560765,51.2776261
super market jouan ,25.3560753,51.2776302
super market jouan c,25.3560753,51.2776302
super market jouan co,25.3560753,51.2776302
super market jouan comm,25.3560744,51.277635
surgical s,25.3010701,51.488171
surgical sp,25.3010701,51.488171
surgical spe,25.3010779,51.4881535
surgical spec,25.3010779,51.4881535
surgical specia,25.3010779,51.4881535
surgical speciali,25.3010779,51.4881533
sushi m,25.251118,51.469847
sushi mi,25.251118,51.469847
sushi minto,25.251118,51.469847
syrian a,25.178282,51.419918
syrian am,25.178282,51.419918
syrian amer,25.178282,51.419918
syrian ameri,25.178282,51.419918
syrian americ,25.178282,51.419918
syrian america,25.178282,51.419918
syrian america ,25.178282,51.419918
syrian american ,25.178282,51.419918
syrian american m,25.178282,51.419918
syrian american me,25.178282,51.419918
syrian american med,25.178282,51.419918
syrian american medi,25.178282,51.419918
syrian american medic,25.178282,51.419918
syrian american medica,25.178282,51.419918
syrian american medical,25.178282,51.419918
systemctl status etcd.service,25.3257015,51.4392018
szdan oas,25.149242,51.591449
szdan oasis,25.149259,51.591367
szdan oasis ,25.149277,51.591123
szdan oasis l,25.149277,51.591123
szdan oasis lul,25.149277,51.591123
szdan oasis lulu,25.149277,51.591123
taboo l,25.07508,51.53441
taboo loomed,25.07508,51.5343532
taboo lp,25.07508,51.53441
taboo lpl,25.07508,51.53441
taboo lplm,25.075077,51.53434
talha b,25.273247,51.543649
talha bi,25.273247,51.543649
tamim a,25.206547,51.568566
tamim ai,25.206591,51.568711
tamim air,25.20665,51.568814
tamim air ,25.207418,51.569275
tamim air ,25.208632,51.568728
tamim air b,25.207418,51.569275
tamim air ba,25.207529,51.569218
tamim air bas,25.207529,51.569218
tamim air base,25.207529,51.569218
tasty st,25.340928,51.425305
tasty str,25.340928,51.425305
tasty stre,25.340928,51.425305
tawar c,25.339559,51.479239
tawar co,25.339559,51.479239
tawar com,25.339559,51.479239
tawar compo,25.339559,51.479239
tawar compou,25.339559,51.479239
tawar compoun,25.339559,51.479239
tawar compound,25.339559,51.479239
tawar compound ,25.339559,51.479239
tawar compound 2,25.339559,51.479239
tawar compound 2,25.339575,51.479233
tea t,25.357995,51.494699
tea t,25.217951,51.498017
tea t,25.253553,51.45504
tea t,25.321959,51.460432
tea t,25.2891088,51.4104426
tea ti,25.357995,51.494699
tea ti,25.322129,51.460444
tea ti,25.2891088,51.4104426
tea tim,25.357995,51.494699
tea tim,25.322129,51.460444
tea tim,25.2891088,51.4104426
tea time,25.357995,51.494699
tea time,25.322285,51.460462
tea time,25.322575,51.460517
tea time,25.262487,51.52577
tea time,25.2891212,51.4104374
tea time ,25.357995,51.494699
tea time ,25.217951,51.498017
tea time ,25.217709,51.497623
tea time ,25.2891212,51.4104374
tea time Ma,25.217709,51.497623
tea time Mat,25.217709,51.497623
tea time Matar,25.217709,51.497623
tea time Matar ,25.217709,51.497623
tea time bin,25.2891212,51.4104374
tea time ma,25.217943,51.497989
tea time mat,25.217946,51.497901
tea time matt,25.217898,51.497825
tea time matta,25.217749,51.497652
tea time mattar,25.217709,51.497623
teyseer service ,25.324627,51.437838
teyseer service center,25.324627,51.437838
teyseer service center old air,25.324627,51.437838
thabit bi,25.2716333,51.5107518
thabit bin ,25.2716333,51.5107518
thabit bin tha,25.2716333,51.5107518
thabit bin thanan,25.2716342,51.5107391
thani bin jassim ,25.2646279,51.5183796
thani bin jassim  street,25.2646241,51.5183685
the b,25.241429,51.543238
the bu,25.241429,51.543238
the but,25.241429,51.543238
the butery,25.241429,51.543238
the buttery ,25.241429,51.543238
the buttery b,25.241429,51.543238
the c,25.287488,51.551209
the cra,25.287488,51.551209
the craf,25.287969,51.550942
the crafts,25.288271,51.550771
the craftsm,25.288535,51.550576
the craftsman,25.288669,51.550485
the e,25.2618801,51.4186716
the eng,25.2618801,51.4186716
the engli,25.2618801,51.4186716
the englis,25.2618818,51.4186737
the english,25.2618818,51.4186737
the english ,25.2618818,51.4186737
the english mo,25.2618818,51.4186737
the english modre,25.2618827,51.4186761
the english modren ,25.2618827,51.4186761
the f,25.2507446,51.4589455
the f,25.329938,51.523699
the f be,25.329938,51.523699
the f beau,25.329938,51.523699
the fb,25.329938,51.523699
the flo,25.2507446,51.4589455
the flow,25.2507446,51.4589455
the flower ,25.2503232,51.4591862
the flower c,25.2498946,51.4594297
the flower co,25.2498946,51.4594297
the m,25.335015,51.483198
the m,25.250519,51.557131
the ma,25.335012,51.483415
the ma,24.772233,50.865636
the ma,25.250519,51.557131
the mall,25.335012,51.483415
the mall,24.772462,50.865714
the mall,24.773153,50.865928
the mall,25.1864519,51.4337991
the mall,25.250519,51.557131
the p,25.297928,51.41088
the p,25.2459142,51.486077
the p,25.2094088,51.447019
the p,25.265235,51.515017
the p,25.115769,51.531157
the p,25.260224,51.615201
the p,25.260266,51.614978
the pe,25.297928,51.41088
the pe,25.2459142,51.486077
the pe,25.265293,51.514982
the pe,25.115769,51.531157
the pe,25.259687,51.507201
the pe,25.323969,51.453364
the pe,25.260266,51.614978
the pea,25.2463748,51.4857121
the pea,25.265293,51.514982
the pea,25.115824,51.531001
the pea,25.11644,51.529483
the pea,25.323969,51.453364
the pea,25.260266,51.614978
the pear,25.297928,51.41088
the pear,25.2463748,51.4857121
the pear,25.2094088,51.447019
the pear,25.265293,51.514982
the pear,25.266678,51.514163
the pear,25.11644,51.529483
the pear,25.323969,51.453364
the pear,25.260162,51.615098
the pearl,25.297928,51.41088
the pearl,25.245176,51.543316
the pearl,25.2472278,51.4849771
the pearl,25.2094088,51.447019
the pearl,25.265533,51.51483
the pearl,25.115824,51.531001
the pearl,25.116212,51.530007
the pearl,25.323969,51.453364
the pearl,25.260052,51.614883
the pearl,25.260266,51.614978
the pearl ,25.297928,51.41088
the pearl ,25.2094088,51.447019
the pearl ,25.115996,51.530513
the pearl ,25.260031,51.614869
the pearl qa,25.2094072,51.4470251
the pearl qata,25.2094072,51.4470251
the pearl qatar,25.2094072,51.4470251
the pearl t,25.297928,51.41088
the pearl tiw,25.297928,51.41088
the pearl tiwe,25.297928,51.41088
the pearl tower,25.297928,51.41088
the pearl tower ,25.297928,51.41088
the per,25.259687,51.507201
the pera,25.259687,51.507201
the r,25.413426,51.176881
the ro,25.413426,51.176881
the roy,25.413426,51.176881
the roya,25.413426,51.176881
the royal,25.413426,51.176881
the royal ,25.413426,51.176881
the royal r,25.413426,51.176881
the royal re,25.413426,51.176881
the royal res,25.413426,51.176881
the royal reso,25.413426,51.176881
the royal resor,25.413426,51.176881
the royal resort,25.413426,51.176881
the s,25.1727733,51.5918771
the sp,25.1727691,51.5918748
the spri,25.1727691,51.5918748
the spring ,25.1727843,51.5918763
the spring p,25.1727843,51.5918763
the spring prima,25.1727843,51.5918763
the spring primary ,25.1727843,51.5918763
the spring primary sc,25.1727843,51.5918763
the spring primary scho,25.172815,51.591894
the spring primary school ,25.172815,51.591894
thumama a,25.324445,51.437978
thumama ans,25.324445,51.437978
thumama ansa,25.324445,51.437978
thumama ansar,25.324445,51.437978
thumama pa,25.154317,51.6005901
thumama par,25.154317,51.6005901
thumama pat,25.1543443,51.6005615
thumama patk,25.1543443,51.6005615
timber cra,25.1765497,51.4496749
timber craft,25.1765497,51.4496749
tng s,25.157344,51.551136
tng sc,25.157219,51.550769
tng sch,25.157219,51.550769
tng schoo,25.157161,51.550588
tng school,25.157161,51.550588
tng school ,25.157102,51.550411
tng school a,25.156297,51.548002
tng school al,25.156297,51.548002
tng school al ,25.156311,51.54795
tng school al w,25.156311,51.54795
tng school al wa,25.156311,51.54795
tng school al wak,25.157076,51.547623
tng school al waki,25.157076,51.547623
tng school al wakir,25.157156,51.547622
tng w,25.158176,51.55353
tng w,25.157535,51.551691
tng wa,25.158176,51.55353
tng wa,25.157599,51.551873
tng wak,25.158048,51.553168
tng wak,25.157599,51.551873
tng waki,25.157989,51.552984
today's,25.2816559,51.5016569
today's,25.486411,51.4046784
today's ,25.2816559,51.5016569
today's ,25.4864197,51.4046804
today's fa,25.4864197,51.4046804
today's fas,25.4864197,51.4046804
today's fas,25.4864257,51.4047192
todays fa,25.214748,51.437394
todays fashion,25.214748,51.437394
top li,25.279899,51.494046
top line,25.279899,51.494046
top line,25.28239,51.501221
towar m,25.365915,51.549604
towar ma,25.365915,51.549604
towar mal,25.365915,51.549604
towar mall,25.368343,51.550607
town house ,25.142873,51.581896
town house 6,25.143079,51.581814
town house 6,25.143937,51.581564
town house 6e,25.143287,51.581734
traffic d,25.324627,51.437838
traffic d,25.324412,51.438079
traffic de,25.2404114,51.5200773
traffic de,25.324412,51.438079
traffic dep,25.2404114,51.5200773
traffic dep,25.324627,51.437838
traffic dep,25.324412,51.438079
traffic depa,25.324412,51.438079
traffic depar,25.324412,51.438079
traffic depart,25.324412,51.438079
traffic departmen,25.324412,51.438079
traffic department,25.324627,51.437838
traffic department,25.324412,51.438079
traffic department ,25.2404104,51.5200914
traffic department ,25.2402479,51.5200953
traffic department ,25.324412,51.438079
traffic department A,25.2402479,51.5200953
traffic department Abu,25.2402577,51.520098
traffic department Abu ,25.2402838,51.5200889
traffic department Abu ,25.324627,51.437838
traffic department Abu h,25.2402838,51.5200889
traffic department Abu ha,25.2402838,51.5200889
traffic department Abu ham,25.2402848,51.5200917
traffic department Abu hamo,25.2402848,51.5200917
traffic department Abu hamou,25.2402848,51.5200917
traffic department Abu hamour,25.2402595,51.5201027
traffic department Abu hamour ,25.2402595,51.5201027
traffic department a,25.2402479,51.5200953
traffic department a,25.324412,51.438079
traffic department ab,25.324412,51.438079
traffic department abu,25.324627,51.437838
traffic department abu,25.324412,51.438079
traffic department abu ,25.324412,51.438079
traffic department abu h,25.324412,51.438079
traffic department abu ha,25.324412,51.438079
traffic department abu ham,25.324412,51.438079
traffic department abu hamo,25.324412,51.438079
traffic department abu hamou,25.324412,51.438079
traffic department abu hamour,25.324412,51.438079
traffic department abu han,25.324412,51.438079
traffic depary,25.324412,51.438079
traffic depe,25.324627,51.437838
traffic t,25.279526,51.546259
traffic te,25.279526,51.546259
traffic tech,25.279526,51.546259
trafic d,25.2403999,51.5200897
trafic de,25.2403999,51.5200897
traget s,25.2478776,51.4706959
traget st,25.2478857,51.4707001
traget ste,25.2478857,51.4707001
traget str,25.2478857,51.4707001
traget street ,25.2478853,51.4706971
traget street 30,25.2478853,51.4706971
tunisian s,25.333401,51.461394
tunisian sc,25.333401,51.461394
tunisian sch,25.333401,51.461394
tunisian schoo,25.333401,51.461394
twar mall,25.301301,51.471911
tyseer m,25.345157,51.436602
tyseer m,25.345095,51.436599
tyseer mo,25.345157,51.436602
tyseer mo,25.345095,51.436599
tyseer mob,25.345157,51.436602
tyseer moba,25.345157,51.436602
tyseer mobi,25.345157,51.436602
tyseer mobil,25.345157,51.436602
tyseer mobil,25.345095,51.436599
tyseer mobile,25.345157,51.436602
tyseer mobile ,25.345095,51.436599
tyseer mot,25.345095,51.436599
tyseer moto,25.345095,51.436599
tyseer motor,25.345095,51.436599
tyseer motors,25.345095,51.436599
um s,25.1548474,51.5243905
um sl,25.1548474,51.5243905
um sla,25.1548474,51.5243905
um slal,25.1548474,51.5243905
umbab f,25.3071525,50.7921161
umbab fi,25.3062622,50.7921636
umbab fire,25.3062622,50.7921636
umm a,25.540766,51.413245
umm a,25.2981538,51.4202588
umm a,25.2311,51.5582439
umm al,25.540766,51.413245
umm al,25.2981538,51.4202588
umm al,25.2311005,51.5582415
umm al ,25.540578,51.413223
umm al m,25.2981386,51.4202561
umm al ma,25.2981386,51.4202561
umm al mar,25.2981386,51.4202561
umm al markh,25.2981386,51.4202561
umm alh,25.2311005,51.5582415
umm alha,25.2311005,51.5582415
umm alhara,25.2331931,51.5952902
umm alhara,25.2311005,51.5582415
umm alharabi,25.2311005,51.5582414
umm alharabi ,25.2331931,51.5952902
umm alharabi stree,25.2331931,51.5952902
umm alharabi street,25.2331931,51.5952902
umm g,25.3869626,51.4409933
umm gh,25.339032,51.477628
umm ghu,25.339032,51.477628
umm ghuwa,25.297238,51.498639
umm ghuwa,25.339032,51.477628
umm ll,25.2977569,51.4200747
umm s,25.2110197,51.5762654
umm s,25.2977564,51.4200747
umm s,25.2977555,51.4200753
umm s,25.289055,51.539104
umm sa,25.2110197,51.5762654
umm sa,25.289055,51.539104
umm saeed,25.2110197,51.5762654
umm saeed r,25.2110197,51.5762654
umm saeed re,25.2110197,51.5762654
umm saeed retai,25.2110197,51.5762654
umm saeed retail,25.2110197,51.5762654
umm saeed retail m,25.2110197,51.5762654
umm saeed retail mart,25.2110197,51.5762654
umm saeed retail.,25.2110197,51.5762654
umm saeed rw,25.2110197,51.5762654
umm sal,25.289055,51.539104
umm sala,25.289055,51.539104
umm salal,25.289055,51.539104
umm se,25.2110197,51.5762654
umm sh,25.2977564,51.4200747
umm sh,25.2977551,51.4200755
umm sh,25.2977569,51.4200747
umm she,25.2977551,51.4200755
umm shi,25.2977553,51.4200754
uni p,25.188867,51.4358
uni p,25.1963461,51.4485786
uni pa,25.188867,51.4358
uni par,25.188867,51.4358
uni par,25.188823,51.435812
uni part,25.188867,51.4358
uni part ,25.1963461,51.4485786
uni part str,25.196324,51.4486731
uni part street ,25.1963774,51.4486692
uni part street ,25.1964519,51.4486191
uni part street 1,25.1964519,51.4486191
uni part street 16,25.1963565,51.4486228
uni part street 16,25.1963461,51.4485787
uni part street 6,25.1963774,51.4486692
uni part street 6,25.1964519,51.4486191
uni part strr,25.196324,51.4486731
unipart s,25.1963461,51.4485786
unipart stree,25.1963461,51.4485786
unipart street,25.1963461,51.4485786
unipart street ,25.1963461,51.4485786
unipart street 1,25.1963461,51.4485786
unipart street 16,25.1963461,51.4485786
unique vil,25.2651291,51.4641179
unique vila,25.2651291,51.4641179
unique vilall,25.2651291,51.4641179
unique villa,25.2651366,51.4641299
unique villa ,25.2651366,51.4641299
unique villa co,25.2651392,51.4641335
unique villa com,25.2651392,51.4641335
unique villa comp,25.2651395,51.464134
unique villa compou,25.2651395,51.464134
unique villa compound ,25.2651395,51.464134
united d,25.1912918,51.3669032
united dr,25.191277,51.3668609
university of ,25.372842,51.554142
university of do,25.372842,51.554142
university of doha,25.372905,51.554025
university of doha ,25.372905,51.554025
university of doha for,25.373028,51.553799
usa em,25.277541,51.519402
usa embassy,25.277541,51.519402
van he,25.214639,51.437484
van heu,25.214709,51.43741
vasanta bhava,25.2821749,51.5201
vasanta bhavan,25.2817234,51.5194799
vasanta bhavan,25.2821749,51.5201
vasanta bhavan,25.2970914,51.4901908
veg r,25.39351,51.522196
veg re,25.39351,51.522196
veg res,25.39351,51.522196
veg rest,25.393462,51.522274
veg resta,25.393462,51.522274
veg restau,25.393462,51.522274
veg restaurant ,25.393462,51.522274
vegetable ma,25.1877193,51.5868304
vegetable mar,25.1877193,51.5868304
vegetable market,25.1877193,51.5868304
vendom m,25.3164407,51.4870215
vendom ma,25.3172453,51.486939
vendom mall,25.3172453,51.486939
vendom mall,25.2545852,51.5095125
vendome m,25.384631,51.491291
vendome m,25.357705,51.477785
vendome ma,25.384688,51.491286
vendome ma,25.357705,51.477785
vendome mall,25.384746,51.49128
vendome mall,25.381811,51.521441
vendome mall,25.382285,51.521273
vendome mall,25.4290117,51.5085565
vendome mall,25.357705,51.477785
via r,24.669633,46.693856
via ri,24.669633,46.693856
via riy,24.669633,46.693856
via riyad,24.669633,46.693856
via riyadh,24.669633,46.693856
villa N,25.3250643,51.4535383
villa No,25.3250643,51.4535383
villa No ,25.3250643,51.4535383
villa No -,25.3250572,51.4535552
villa No -4,25.3250572,51.4535552
villa No -4 ,25.3250572,51.4535552
villa No -4 n,25.3250572,51.4535552
villa No -4 ne,25.3250572,51.4535552
villa No -4 new,25.3250572,51.4535552
villa No -4 new ,25.3250628,51.4535416
villa No -4 new h,25.3250628,51.4535416
villa No -4 new ha,25.3250628,51.4535416
villa No -4 new hal,25.3250628,51.4535416
villa No -4 new halt,25.3250628,51.4535416
villa No -4 new halth,25.3250628,51.4535416
villa No -4 new health ,25.3250602,51.4535602
villa No -4 new health c,25.3250481,51.4535441
